name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
fresno,2023-10-05T19:00:00,30.5,29.4,11.8,31.63,0,0,,0,0,13,7.5,301,1014.1,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-05T20:00:00,29.7,28.7,11.7,33.09,0,0,,0,0,11.2,5.5,300,1014.4,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-05T21:00:00,27.6,27.2,12.2,38.56,0,0,,0,0,11.2,5.4,360,1014.6,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-05T22:00:00,24.8,24.8,12.2,45.36,0,0,,0,0,11.2,0.3,355,1015.1,0,15.9,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-05T23:00:00,24.7,24.7,12.8,47.33,0,0,,0,0,11.2,0.2,357,1015.1,0,15.9,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T00:00:00,23.1,23.1,12.7,52.04,0,0,,0,0,13,0.4,349,1015.1,0,16,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T01:00:00,22.6,22.6,13.2,55.54,0,0,,0,0,11.2,0.2,357,1015.1,0,16,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T02:00:00,21.5,21.5,13.2,59.3,0,0,,0,0,11.2,5.3,272,1015.3,0,16,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T03:00:00,20.5,20.5,13.2,63.23,0,0,,0,0,9.4,0.2,357,1015.2,0,15.9,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T04:00:00,19.8,19.8,12.7,63.83,0,0,,0,0,11.2,5.1,321,1015.2,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T05:00:00,18.6,18.6,12,65.4,0,0,,0,0,9.4,5.3,12,1015.3,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T06:00:00,18.6,18.6,11.6,63.78,0,0,,0,0,9.4,5.3,100,1015.1,25.9,16,2,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T07:00:00,18.1,18.1,11,63.33,0,0,,0,0,7.6,0.2,355,1015.4,0,15.9,68,0.2,1,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T08:00:00,19.9,19.9,11.6,59.04,0,0,,0,0,7.6,0.2,356,1015.9,0,16,228,0.8,2,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T09:00:00,22.2,22.2,12.1,52.83,0,0,,0,0,7.6,10.7,115,1016.2,0,14.1,396,1.4,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T10:00:00,25,25,11.7,43.27,0,0,,0,0,9.4,12.6,130,1015.8,0,16,532,1.9,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T11:00:00,27.9,27.5,12.8,39.36,0,0,,0,0,9.4,12.7,147,1015.5,0,16,618,2.2,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T12:00:00,29,28.2,12.2,35.6,0,0,,0,0,11.2,9.1,138,1014.9,0,16,660,2.4,7,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T13:00:00,31.2,30.1,12.2,31.28,0,0,,0,0,13,0.5,1,1013.9,0,16,642,2.3,6,5,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T14:00:00,32.3,31.1,12.2,29.32,0,0,,0,0,14.8,0.5,354,1012.9,0,16,574,2.1,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T15:00:00,33.9,32.4,11.1,25.03,0,0,,0,0,16.6,9.3,300,1012.2,0,16,459,1.7,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T16:00:00,34.4,32.9,11.1,24.31,0,0,,0,0,16.6,5.6,309,1011.7,25.9,16,306,1.1,3,5,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T17:00:00,33.9,32.3,10.6,24.21,0,0,,0,0,18.4,11.2,301,1011.4,25.9,16,137,0.5,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T18:00:00,33.4,31.8,10.7,25,0,0,,0,0,16.6,9.3,330,1011.2,25.9,16,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-06T19:00:00,31,29.8,11.7,30.58,0,0,,0,0,13,5.2,321,1011.2,26.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-06T20:00:00,29.2,28.3,11.7,34.08,0,0,,0,0,11.2,5.2,311,1011.4,48.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-06T21:00:00,28.2,27.6,11.7,36.12,0,0,,0,0,11.2,0,0,1011.6,48.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-06T22:00:00,26,26,12.9,44.26,0,0,,0,0,11.2,0.2,357,1011.8,48.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-06T23:00:00,24.8,24.8,12.9,47.26,0,0,,0,0,11.2,0.2,358,1011.9,26.4,16,1,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T00:00:00,23.7,23.7,12.9,50.67,0,0,,0,0,11.2,0,0,1011.9,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T01:00:00,22.1,22.1,12.8,55.78,0,0,,0,0,11.2,0,0,1012,0,16,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T02:00:00,22,22,12.8,55.85,0,0,,0,0,9.4,5.2,108,1012.5,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T03:00:00,19.9,19.9,12.8,63.77,0,0,,0,0,9.4,7.3,128,1012.4,0,16,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T04:00:00,19.9,19.9,13.3,65.63,0,0,,0,0,7.6,0.2,4,1012.3,0,16,1,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T05:00:00,19.9,19.9,13.3,65.75,0,0,,0,0,7.6,0,0,1012.3,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T06:00:00,19.3,19.3,12.8,66.03,0,0,,0,0,7.6,0.2,4,1012.3,0,16,2,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T07:00:00,19.2,19.2,13.2,68.44,0,0,,0,0,7.6,5.2,108,1012.5,0,16,60,0.2,1,10,Clear,clear-day,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T08:00:00,19.9,19.9,12.8,63.52,0,0,,0,0,7.6,5.2,79,1012.7,0,14,223,0.8,2,10,Clear,clear-day,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T09:00:00,23.2,23.2,13.3,53.45,0,0,,0,0,7.6,7.5,110,1013.2,0,11.2,362,1.3,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T10:00:00,27.1,26.9,11.7,38.31,0,0,,0,0,9.4,10.9,129,1013.1,25.9,16,525,1.9,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T11:00:00,29.3,28.6,12.9,36.33,0,0,,0,0,11.2,14.3,131,1013,25.9,16,611,2.2,6,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T12:00:00,30.7,30,13.8,35.8,0,0,,0,0,13,10.9,140,1012.7,0,16,647,2.3,6,5,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T13:00:00,31.7,31,13.8,33.68,0,0,,0,0,13,9.3,208,1012,25.9,16,636,2.3,6,5,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T14:00:00,33.4,32.1,12.3,27.77,0,0,,0,0,13,7.5,219,1010.9,25.9,16,570,2.1,6,3,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T15:00:00,34.4,33,11.8,25.44,0,0,,0,0,13,5.4,291,1010.2,25.9,16,453,1.6,5,3,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T16:00:00,35,33.5,11.2,23.7,0,0,,0,0,14.8,5.5,330,1009.6,25.9,16,299,1.1,3,5,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T17:00:00,35.7,34.1,10.8,22.14,0,0,,0,0,13,7.4,311,1009.3,25.9,16,132,0.5,1,3,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-07T18:00:00,35,33.4,10.7,22.85,0,0,,0,0,9.4,5.4,301,1009.1,26.4,16,15,0.1,0,5,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T19:00:00,31.6,30.4,11.8,29.62,0,0,,0,0,9.4,7.5,19,1009.1,26.4,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T20:00:00,30.5,29.6,12.9,34.03,0,0,,0,0,9.4,0,0,1009.4,26.4,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T21:00:00,28.2,27.8,12.9,38.89,0,0,,0,0,9.4,0,0,1009.8,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T22:00:00,26,26,13.4,45.59,0,0,,0,0,9.4,0,0,1010.1,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,KFAT,72389093193"
fresno,2023-10-07T23:00:00,25.5,25.5,13.4,47.07,0,0,,0,0,9.4,5.2,321,1010.3,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,E7937,KFAT,72389093193"
fresno,2023-10-08T00:00:00,23.7,23.7,13.4,52.35,0,0,,0,0,11.2,0,0,1010.8,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,E7937,KFAT,72389093193"
fresno,2023-10-08T01:00:00,22.7,22.7,12.9,53.93,0,0,,0,0,11.2,7.3,49,1011,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,E7937,KFAT,72389093193"
fresno,2023-10-08T02:00:00,22.7,22.7,10.7,46.81,0,0,,0,0,9.4,0,0,1011,26.4,15.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,E7937,KFAT,72389093193"
fresno,2023-10-08T03:00:00,21.6,21.6,9.5,46.04,0,0,,0,0,9.4,5.2,59,1010.7,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,E7937,KFAT,72389093193"
fresno,2023-10-08T04:00:00,21,21,10.1,49.62,0,0,,0,0,9.4,10.8,167,1010.8,26.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,E7937,KFAT,72389093193"
fresno,2023-10-08T05:00:00,19.9,19.9,12.2,61.27,0,0,,0,0,9.4,7.3,148,1010.8,48.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,KFAT,72389093193"
fresno,2023-10-08T06:00:00,19.3,19.3,11.7,61.57,0,0,,0,0,9.4,7.3,108,1011.1,26.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,KFAT,72389093193"
fresno,2023-10-08T07:00:00,18.8,18.8,11.7,63.33,0,0,,0,0,7.6,0.2,3,1011.4,48.5,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,KFAT,72389093193"
fresno,2023-10-08T08:00:00,19.3,19.3,11.6,61.19,0,0,,0,0,7.6,0.1,3,1011.8,26.5,16,41,0.1,0,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T09:00:00,22.9,22.9,12.8,53.06,0,0,,0,0,7.6,7.5,129,1012.1,26.5,11.2,295,1.1,3,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T10:00:00,27.2,26.8,10.8,35.85,0,0,,0,0,9.4,12.6,139,1012,26.5,16,498,1.8,5,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T11:00:00,29.4,28.2,10.2,30.38,0,0,,0,0,11.2,10.9,139,1011.6,26.9,16,557,2,6,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T12:00:00,31.2,29.9,11.3,29.52,0,0,,0,0,13,7.5,160,1011.2,26.9,16,571,2.1,6,5,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-08T13:00:00,32.3,31,11.8,28.67,0,0,,0,0,14.8,7.6,167,1010.5,26.5,16,591,2.1,6,5,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-08T14:00:00,33.9,32.6,11.8,26.1,0,0,,0,0,14.8,7.4,226,1009.5,26.5,16,661,2.4,7,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T15:00:00,35.7,34,10.1,21.15,0,0,,0,0,14.8,5.5,320,1008.7,26.5,16,550,2,6,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T16:00:00,35.7,33.9,9.4,20.18,0,0,,0,0,14.8,7.7,247,1008,26.5,16,397,1.4,4,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T17:00:00,36.1,34.1,8.4,18.43,0,0,,0,0,13,7.6,349,1007.7,25.9,16,237,0.9,2,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T18:00:00,35.6,33.6,8.5,19.06,0,0,,0,0,11.2,0.5,359,1007.4,25.9,16,19,0.1,0,5,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T19:00:00,32.7,30.9,9.5,23.96,0,0,,0,0,9.4,0.2,4,1007.4,47.5,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T20:00:00,30.4,29.1,10.7,29.54,0,0,,0,0,9.4,0.5,3,1007.8,47.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T21:00:00,28.1,27.4,11.1,34.81,0,0,,0,0,16.6,0.4,349,1008.2,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-08T22:00:00,26,26,11.6,40.66,0,0,,0,0,18.4,7.7,311,1008.9,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-08T23:00:00,24.8,24.8,11.6,43.55,0,0,,0,0,20.5,9.4,310,1009.4,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T00:00:00,23.7,23.7,12,48.09,0,0,,0,0,20.5,7.6,320,1009.2,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T01:00:00,22.7,22.7,12.7,53.28,0,0,,0,0,18.4,5.6,329,1009.2,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T02:00:00,22,22,12.1,53.15,0,0,,0,0,16.6,5.4,339,1009.3,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T03:00:00,21.5,21.5,11.6,53.22,0,0,,0,0,16.6,0.4,358,1009,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T04:00:00,20.5,20.5,12.1,58.62,0,0,,0,0,16.6,5.6,262,1009,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T05:00:00,19.8,19.8,12.1,61.07,0,0,,0,0,14.8,5.3,311,1008.9,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T06:00:00,18.7,18.7,12.7,68.12,0,0,,0,0,16.6,0.4,354,1009.1,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T07:00:00,18.7,18.7,11.1,61.26,0,0,,0,0,13,7.6,137,1009.4,47.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T08:00:00,19.2,19.2,12.1,63.25,0,0,,0,0,16.6,5.5,196,1009.6,84.5,16,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T09:00:00,19.3,19.3,11.1,58.89,0,0,,0,0,16.6,11,122,1009.5,84.5,16,352,1.3,4,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T10:00:00,22.2,22.2,11.1,49.61,0,0,,0,0,22.3,9.7,167,1009.8,84.5,14.1,343,1.2,3,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T11:00:00,23.8,23.8,11.7,46.51,0,0,,0,0,22.3,9.8,244,1010.4,84.5,13.1,807,2.9,8,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T12:00:00,26.1,26.1,12.2,41.94,0,0,,0,0,22.3,7.7,350,1009.7,84.5,14.1,297,1.1,3,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T13:00:00,27.1,26.9,12.2,39.45,0,0,,0,0,31.7,6,262,1009.3,84.5,13.1,417,1.5,4,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T14:00:00,27.7,27.3,12.2,38.22,0,0,,0,0,24.1,16.8,291,1008.8,84.5,16,719,2.6,7,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T15:00:00,26.1,26.1,12.2,42.06,0,0,,0,0,24.1,27.5,320,1008.9,84.5,16,244,0.9,2,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T16:00:00,24.9,24.9,10.1,39.07,0,0,,0,0,25.9,20.4,330,1008.6,95,16,205,0.7,2,10,Overcast,cloudy,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T17:00:00,24.3,24.3,10.1,40.59,0,0,,0,0,27.7,9.8,319,1008,84.5,16,107,0.4,1,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-09T18:00:00,23.8,23.8,8,36.52,0,0,,0,0,27.7,23.9,291,1008,84.5,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T19:00:00,21.6,21.6,11.2,51.42,0,0,,0,0,22.3,20.1,320,1008.2,84.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T20:00:00,20.5,20.5,11.7,56.85,0,0,,0,0,20.5,20.1,320,1008.4,47.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T21:00:00,19.2,19.2,11.7,61.71,0,0,,0,0,20.5,14.6,329,1008.8,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T22:00:00,18.7,18.7,11.7,63.62,0,0,,0,0,20.5,16.3,320,1009.1,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-09T23:00:00,17.8,17.8,11.7,67.51,0,0,,0,0,20.5,12.9,329,1009.5,28.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T00:00:00,17.2,17.2,12.2,72.43,0,0,,0,0,18.4,12.8,301,1009.4,50.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T01:00:00,17.2,17.2,12.2,72.45,0,0,,0,0,18.4,14.5,299,1009.3,88.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T02:00:00,16.7,16.7,12.2,74.7,0,0,,0,0,16.6,9.2,327,1009.4,88,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T03:00:00,16.7,16.7,12.2,74.74,0,0,,0,0,9.4,5.5,5,1009.3,89.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T04:00:00,16.7,16.7,12.1,74.73,0,0,,0,0,5.4,5.3,339,1009.2,86.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T05:00:00,15.6,15.6,11.7,77.5,0,0,,0,0,1.8,8.9,88,1008.9,47.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T06:00:00,14.3,14.3,11.7,84.05,0,0,,0,0,7.6,9.1,94,1009.2,51,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T07:00:00,14.4,14.4,11.7,83.84,0,0,,0,0,5.4,7.5,102,1009.7,28.8,15.9,6,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T08:00:00,14.4,14.4,11.7,83.42,0,0,,0,0,1.8,5.5,107,1010.1,51.5,13.1,7,0,0,10,Partially cloudy,partly-cloudy-day,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-10T09:00:00,16.8,16.8,11.7,72.07,0,0,,0,0,9.4,11,107,1010.4,89.2,13.1,93,0.3,1,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-10T10:00:00,18.9,18.9,12.2,65.17,0,0,,0,0,14.8,7.5,153,1010.8,89.2,14.1,148,0.5,1,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-10T11:00:00,20.7,20.7,12.3,58.44,0,0,,0,0,14.8,7.6,291,1010.6,88.9,16,501,1.8,5,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-10T12:00:00,23.4,23.4,13.9,55.24,0,0,,0,0,38.9,13,320,1010.1,50.1,16,563,2,6,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-10T13:00:00,24.4,24.4,13.9,52.04,0,0,,0,0,14.8,12.9,282,1009.4,28.5,16,596,2.1,6,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-10T14:00:00,25.7,25.7,13.9,48.11,0,0,,0,0,20.5,9.2,331,1008.4,26.9,16,557,2,6,10,Partially cloudy,partly-cloudy-day,"KMAE,F2761,74504693242,74702023110,KNLC,KFAT,72389093193"
